route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,AC Seater,13:00,02h 15m,15:15,4.6,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,AC Seater,16:40,02h 15m,18:55,4.0,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line,Non-AC Semi-Sleeper,15:30,01h 30m,17:00,4.0,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,AC Seater,11:00,02h 15m,13:15,4.2,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater,08:45,02h 30m,11:15,5.0,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,AC Seater,14:00,02h 00m,16:00,4.5,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater,09:50,02h 30m,12:20,4.5,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),AC Seater,18:00,02h 30m,20:30,4.7,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),AC Seater,16:45,02h 35m,19:20,4.4,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater/Sleeper,20:00,26h 00m,22:00,4.4,450.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Lokenath Bus Service,AC Seater/Sleeper,20:00,02h 15m,22:15,4.2,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater,14:30,02h 15m,16:45,4.9,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line,AC Seater,10:25,02h 10m,12:35,4.3,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater,12:30,02h 35m,15:05,4.4,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,AC Seater,11:30,02h 30m,14:00,3.8,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,AC Seater,12:00,02h 05m,14:05,2.6,429.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Suman sabir,Non-AC Seater,18:50,03h 10m,22:00,2.5,111.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Suman sabir,Non-AC Seater,21:00,02h 59m,23:59,2.5,111.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Suman sabir,Non-AC Seater,10:00,03h 00m,13:00,2.5,111.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Pammi Travels,Non-AC Seater/Sleeper,21:00,02h 59m,23:59,3.1,650.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Pammi Travels,AC Sleeper,21:00,02h 59m,23:59,3.1,1000.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Raipur Cruiser,Non-AC Semi-Sleeper,19:00,03h 30m,22:30,4.5,2000.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Pammi Travels,Non-AC Sleeper,21:15,02h 44m,23:59,3.1,750.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Travels,Non-AC Seater/Sleeper,16:30,03h 00m,19:30,2.4,720.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,Non-AC Seater/Sleeper,17:00,03h 00m,20:00,2.2,675.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,AC Seater/Sleeper,15:30,02h 45m,18:15,2.2,810.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,AC Seater,19:30,02h 45m,22:15,2.2,1080.0,0
Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Pariwartan Bus Service,Non-AC Seater/Sleeper,18:30,03h 00m,21:30,0.0,500.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-CHITTRANJAN VIA-KOLKATA 05:00 (HAL DEPOT) - H06 N/H-U/05-00,Non-AC Seater,05:00,03h 00m,08:00,3.1,110.0,52
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA- 05:30 (HAL DEPOT) - H32-U/05-30,Non-AC Seater,05:30,02h 59m,08:29,3.1,95.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 06:20(HAL DEPOT) - KOLKATA /1 SPL1-U/05,Non-AC Seater,06:20,01h 40m,08:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 06:40 (HAL DEPOT) - H43N-U/06-40,Non-AC Seater,06:40,03h 00m,09:40,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA NON STOP 07:15 (HAL DEPOT) - HALKOL-U/07-15,Non-AC Seater,07:15,03h 00m,10:15,3.1,135.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 08:00 (HAL DEPOT) - H29-U/08-00,Non-AC Seater,08:00,03h 00m,11:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA AC 08:30 (HAL DEPOT) - H46 AC-U/08-15,AC Seater,08:30,03h 00m,11:30,3.1,210.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 09:00 (HAL DEPOT) - H21-U/09-00,Non-AC Seater,09:00,03h 00m,12:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-ASANSOL-VIA-KOLKATA 09:30 (HAL DEPOT) - H11 N/H-U/09-30,Non-AC Seater,09:30,27h 00m,12:30,3.1,95.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - ALL STOP - 10:00 (BEL DEPOT) - L-03-D/09-30,Non-AC Seater,10:00,02h 59m,12:59,3.1,96.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 11:00 (HAL DEPOT) - H32 DUPLCT-U/11-00,Non-AC Seater,11:00,03h 00m,14:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 12:00 (BELGHARIA DEPOT) - L04-D/12-00,Non-AC Seater,12:00,03h 00m,15:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 12:20 (HOW DEPOT) - HLDNAND N/H-D/12-20,Non-AC Seater,12:20,03h 00m,15:20,3.1,96.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 13:00 (HAL DEPOT) - H64N-U/11-00,Non-AC Seater,13:00,03h 00m,16:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA-13:30 (HAL DEPOT) - H33-U/13-30,Non-AC Seater,13:30,02h 57m,16:27,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 14:00 (HAL DEPOT) - H31-U/14-00,Non-AC Seater,14:00,03h 00m,17:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 15:00 (HAL DEPOT) - H39-U/15-00,Non-AC Seater,15:00,03h 00m,18:00,3.1,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 15:30 (HAL DEPOT) - H42-U/15-30,Non-AC Seater,15:30,03h 00m,18:30,1.8,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 16:05 (HAL DEPOT) - H23 N/H-U/16-05,Non-AC Seater,16:05,03h 00m,19:05,2.8,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA-KOLKATA 17:30 (HAL DEPOT) - H15 N/H-U/17-30,Non-AC Seater,17:30,03h 00m,20:30,4.4,110.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,WBTC (CTC) Habra- Barasat- Haldia - 180|10:30,Non-AC Seater,10:30,03h 05m,13:35,4.3,97.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non-AC Seater,16:45,02h 45m,19:30,4.3,97.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Diamond City Service,AC Sleeper,06:30,03h 45m,10:15,4.3,184.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Gogol City Service,AC Seater,07:00,02h 45m,09:45,4.3,165.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Gogol City Service,AC Seater,07:50,02h 55m,10:45,4.1,165.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Satadal Travels,AC Seater,05:55,03h 35m,09:30,4.0,167.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Swapna Paribahan,Non-AC Seater,07:00,03h 15m,10:15,4.1,147.25,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Monikanchan Bus Service,Non-AC Seater,04:50,02h 45m,07:35,3.6,130.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Droupadi Bus Service,Non-AC Seater,07:15,03h 00m,10:15,3.2,131.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,NANDALAL,Non-AC Seater,05:20,02h 55m,08:15,3.2,131.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Droupadi Bus Service,AC Semi-Sleeper,06:10,03h 55m,10:05,2.8,159.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,KRISHNAKALI,AC Seater,06:25,02h 50m,09:15,2.9,169.0,0
Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Droupadi City Service,AC Seater,07:00,02h 35m,09:35,0.0,200.0,0
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-PURULIA-VIA-ASN-05:00(PRL DEPOT) - KOL KANS-D/05-00,Non-AC Seater,05:00,27h 15m,08:15,3.6,150.0,49
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE-ASANSOL 05:15 (ASN DEPOT) - K Moy-N/H1-D/05-15,Non-AC Seater,05:15,27h 40m,08:55,3.6,155.0,43
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL- 05:30(HOWRAH DEPOT) - ASANSOL 1-D/05-30,Non-AC Seater,05:30,28h 00m,09:30,3.6,150.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 05:40 - KMOYE1 NH-D/05-40,Non-AC Seater,05:40,27h 40m,09:20,3.6,155.0,17
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL L/S 06:00(HOW DEPOT) - ASANSOL LS-D/06-00,Non-AC Seater,06:00,03h 30m,09:30,3.6,145.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL- 06:15(HOWRAH DEPOT) - ASANSOL 3-D/06-15,Non-AC Seater,06:15,27h 30m,09:45,3.6,150.0,43
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 06:40 - KMOYE2 NH-D/06-40,Non-AC Seater,06:40,27h 45m,10:25,3.6,155.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-PURULIA-VIA-ASN-06:45(PRL DEPOT) - KOL P KOT-U/06-45,Non-AC Seater,06:45,27h 00m,09:45,3.6,150.0,51
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL- 07:00(HOWRAH DEPOT) - ASANSOL 4-D/07-00,Non-AC Seater,07:00,27h 30m,10:30,3.6,150.0,46
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE-BANKURA 07:20 (BNK DEPOT) - KMOYE3 N/H-D/07:20,Non-AC Seater,07:20,27h 45m,11:05,3.6,155.0,44
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL-AC- 07:50(HOW DEPOT) - ASANSOL AC1-U/07-50,AC Seater,07:50,03h 30m,11:20,3.6,300.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-HALDIA-CHITTRANJAN VIA-KOLKATA 05:00 (HAL DEPOT) - H06 N/H-U/05-00,Non-AC Seater,08:00,04h 00m,12:00,3.6,150.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-ASANSOL- 08:15(HOWRAH DEPOT) - ASANSOL 6-D/08-15,Non-AC Seater,08:15,27h 30m,11:45,3.6,150.0,52
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA-BAGMUNDI 08:30(BEL DEPOT) - L-37-U/08:30,Non-AC Seater,08:30,27h 45m,12:15,3.6,150.0,49
Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE-ASANSOL 08:30 (ASN DEPOT) - K Moy-N/H3-D/08-30,Non-AC Seater,08:30,03h 35m,12:05,3.6,155.0,50
